Route_ID,Status,Driver_ID,PreditiveRisk,ScheduledDate,LimitDate,StartOps,EndOps,DateCreated
r2719,Pending,d1000018,0.9,10/05/2025 17:00,10/05/2025 23:00,10/05/2025 12:00,10/05/2025 15:00,09/05/2025 17:00
r2720,InProgress,d1000131,0.85,01/05/2025 17:00,01/05/2025 23:00,01/05/2025 12:00,01/05/2025 15:00,30/04/2025 17:00
r2721,Pending,d1000125,0.0,02/05/2025 17:00,02/05/2025 23:00,02/05/2025 12:00,02/05/2025 15:00,01/05/2025 17:00
r2722,Cancelled,d1000102,0.57,03/05/2025 17:00,03/05/2025 23:00,03/05/2025 12:00,03/05/2025 15:00,02/05/2025 17:00
r2723,Pending,d1000351,0.58,04/05/2025 17:00,04/05/2025 23:00,04/05/2025 12:00,04/05/2025 15:00,03/05/2025 17:00
r2724,InProgress,d1000173,0.33,05/05/2025 17:00,05/05/2025 23:00,05/05/2025 12:00,05/05/2025 15:00,04/05/2025 17:00
r2725,InProgress,d1000479,0.76,06/05/2025 17:00,06/05/2025 23:00,06/05/2025 12:00,06/05/2025 15:00,05/05/2025 17:00
r2726,Pending,d1000393,0.87,07/05/2025 17:00,07/05/2025 23:00,07/05/2025 12:00,07/05/2025 15:00,06/05/2025 17:00
r2727,Cancelled,d1000367,0.65,08/05/2025 17:00,08/05/2025 23:00,08/05/2025 12:00,08/05/2025 15:00,07/05/2025 17:00
r2728,Completed,d1000275,0.33,09/05/2025 17:00,09/05/2025 23:00,09/05/2025 12:00,09/05/2025 15:00,08/05/2025 17:00
r2729,Cancelled,d1000125,0.96,10/05/2025 17:00,10/05/2025 23:00,10/05/2025 12:00,10/05/2025 15:00,09/05/2025 17:00
r2730,Cancelled,d1000306,0.76,01/05/2025 17:00,01/05/2025 23:00,01/05/2025 12:00,01/05/2025 15:00,30/04/2025 17:00
r2731,Completed,d1000436,0.21,02/05/2025 17:00,02/05/2025 23:00,02/05/2025 12:00,02/05/2025 15:00,01/05/2025 17:00
r2732,InProgress,d1000417,0.42,03/05/2025 17:00,03/05/2025 23:00,03/05/2025 12:00,03/05/2025 15:00,02/05/2025 17:00
r2733,InProgress,d1000005,0.63,04/05/2025 17:00,04/05/2025 23:00,04/05/2025 12:00,04/05/2025 15:00,03/05/2025 17:00
r2734,Cancelled,d1000371,0.59,05/05/2025 17:00,05/05/2025 23:00,05/05/2025 12:00,05/05/2025 15:00,04/05/2025 17:00
r2735,InProgress,d1000197,0.4,06/05/2025 17:00,06/05/2025 23:00,06/05/2025 12:00,06/05/2025 15:00,05/05/2025 17:00
r2736,InProgress,d1000212,0.88,07/05/2025 17:00,07/05/2025 23:00,07/05/2025 12:00,07/05/2025 15:00,06/05/2025 17:00
r2737,Pending,d1000314,0.74,08/05/2025 17:00,08/05/2025 23:00,08/05/2025 12:00,08/05/2025 15:00,07/05/2025 17:00
r2738,Cancelled,d1000465,0.01,09/05/2025 17:00,09/05/2025 23:00,09/05/2025 12:00,09/05/2025 15:00,08/05/2025 17:00
r2739,Pending,d1000299,0.61,10/05/2025 17:00,10/05/2025 23:00,10/05/2025 12:00,10/05/2025 15:00,09/05/2025 17:00
r2740,Pending,d1000197,0.51,01/05/2025 17:00,01/05/2025 23:00,01/05/2025 12:00,01/05/2025 15:00,30/04/2025 17:00
r2741,InProgress,d1000002,0.3,02/05/2025 17:00,02/05/2025 23:00,02/05/2025 12:00,02/05/2025 15:00,01/05/2025 17:00
r2742,InProgress,d1000060,0.69,03/05/2025 17:00,03/05/2025 23:00,03/05/2025 12:00,03/05/2025 15:00,02/05/2025 17:00
r2743,Pending,d1000263,0.25,04/05/2025 17:00,04/05/2025 23:00,04/05/2025 12:00,04/05/2025 15:00,03/05/2025 17:00
r2744,Pending,d1000365,0.28,05/05/2025 17:00,05/05/2025 23:00,05/05/2025 12:00,05/05/2025 15:00,04/05/2025 17:00
r2745,Completed,d1000387,0.18,06/05/2025 17:00,06/05/2025 23:00,06/05/2025 12:00,06/05/2025 15:00,05/05/2025 17:00
r2746,Pending,d1000143,0.58,07/05/2025 17:00,07/05/2025 23:00,07/05/2025 12:00,07/05/2025 15:00,06/05/2025 17:00
r2747,Completed,d1000317,0.06,08/05/2025 17:00,08/05/2025 23:00,08/05/2025 12:00,08/05/2025 15:00,07/05/2025 17:00
r2748,Pending,d1000023,0.69,09/05/2025 17:00,09/05/2025 23:00,09/05/2025 12:00,09/05/2025 15:00,08/05/2025 17:00
r2749,Pending,d1000484,0.91,10/05/2025 17:00,10/05/2025 23:00,10/05/2025 12:00,10/05/2025 15:00,09/05/2025 17:00
r2750,Cancelled,d1000196,0.48,01/05/2025 17:00,01/05/2025 23:00,01/05/2025 12:00,01/05/2025 15:00,30/04/2025 17:00
r2751,Pending,d1000128,0.82,02/05/2025 17:00,02/05/2025 23:00,02/05/2025 12:00,02/05/2025 15:00,01/05/2025 17:00
r2752,Completed,d1000407,0.17,03/05/2025 17:00,03/05/2025 23:00,03/05/2025 12:00,03/05/2025 15:00,02/05/2025 17:00
r2753,Pending,d1000030,0.81,04/05/2025 17:00,04/05/2025 23:00,04/05/2025 12:00,04/05/2025 15:00,03/05/2025 17:00
r2754,Pending,d1000468,0.03,05/05/2025 17:00,05/05/2025 23:00,05/05/2025 12:00,05/05/2025 15:00,04/05/2025 17:00
r2755,Cancelled,d1000456,0.09,06/05/2025 17:00,06/05/2025 23:00,06/05/2025 12:00,06/05/2025 15:00,05/05/2025 17:00
r2756,Pending,d1000278,0.33,07/05/2025 17:00,07/05/2025 23:00,07/05/2025 12:00,07/05/2025 15:00,06/05/2025 17:00
r2757,Completed,d1000268,0.44,08/05/2025 17:00,08/05/2025 23:00,08/05/2025 12:00,08/05/2025 15:00,07/05/2025 17:00
r2758,Completed,d1000027,0.64,09/05/2025 17:00,09/05/2025 23:00,09/05/2025 12:00,09/05/2025 15:00,08/05/2025 17:00
r2759,Cancelled,d1000179,0.82,10/05/2025 17:00,10/05/2025 23:00,10/05/2025 12:00,10/05/2025 15:00,09/05/2025 17:00
r2760,Cancelled,d1000238,0.97,01/05/2025 17:00,01/05/2025 23:00,01/05/2025 12:00,01/05/2025 15:00,30/04/2025 17:00
r2761,Cancelled,d1000452,0.38,02/05/2025 17:00,02/05/2025 23:00,02/05/2025 12:00,02/05/2025 15:00,01/05/2025 17:00
r2762,Cancelled,d1000352,0.73,03/05/2025 17:00,03/05/2025 23:00,03/05/2025 12:00,03/05/2025 15:00,02/05/2025 17:00
r2763,Cancelled,d1000414,0.65,04/05/2025 17:00,04/05/2025 23:00,04/05/2025 12:00,04/05/2025 15:00,03/05/2025 17:00
r2764,Cancelled,d1000275,0.35,05/05/2025 17:00,05/05/2025 23:00,05/05/2025 12:00,05/05/2025 15:00,04/05/2025 17:00
r2765,InProgress,d1000376,0.83,06/05/2025 17:00,06/05/2025 23:00,06/05/2025 12:00,06/05/2025 15:00,05/05/2025 17:00
r2766,Pending,d1000126,0.43,07/05/2025 17:00,07/05/2025 23:00,07/05/2025 12:00,07/05/2025 15:00,06/05/2025 17:00
r2767,Cancelled,d1000462,0.84,08/05/2025 17:00,08/05/2025 23:00,08/05/2025 12:00,08/05/2025 15:00,07/05/2025 17:00
r2768,InProgress,d1000148,0.47,09/05/2025 17:00,09/05/2025 23:00,09/05/2025 12:00,09/05/2025 15:00,08/05/2025 17:00
r2769,Cancelled,d1000181,0.89,10/05/2025 17:00,10/05/2025 23:00,10/05/2025 12:00,10/05/2025 15:00,09/05/2025 17:00
r2770,Cancelled,d1000360,0.19,01/05/2025 17:00,01/05/2025 23:00,01/05/2025 12:00,01/05/2025 15:00,30/04/2025 17:00
r2771,Pending,d1000157,0.68,02/05/2025 17:00,02/05/2025 23:00,02/05/2025 12:00,02/05/2025 15:00,01/05/2025 17:00
r2772,Cancelled,d1000320,0.33,03/05/2025 17:00,03/05/2025 23:00,03/05/2025 12:00,03/05/2025 15:00,02/05/2025 17:00
r2773,Cancelled,d1000136,0.57,04/05/2025 17:00,04/05/2025 23:00,04/05/2025 12:00,04/05/2025 15:00,03/05/2025 17:00
r2774,Completed,d1000493,0.81,05/05/2025 17:00,05/05/2025 23:00,05/05/2025 12:00,05/05/2025 15:00,04/05/2025 17:00
r2775,Cancelled,d1000027,0.15,06/05/2025 17:00,06/05/2025 23:00,06/05/2025 12:00,06/05/2025 15:00,05/05/2025 17:00
r2776,Pending,d1000177,0.7,07/05/2025 17:00,07/05/2025 23:00,07/05/2025 12:00,07/05/2025 15:00,06/05/2025 17:00
r2777,Completed,d1000327,0.89,08/05/2025 17:00,08/05/2025 23:00,08/05/2025 12:00,08/05/2025 15:00,07/05/2025 17:00
r2778,Pending,d1000379,0.05,09/05/2025 17:00,09/05/2025 23:00,09/05/2025 12:00,09/05/2025 15:00,08/05/2025 17:00
r2779,Cancelled,d1000476,0.92,10/05/2025 17:00,10/05/2025 23:00,10/05/2025 12:00,10/05/2025 15:00,09/05/2025 17:00
r2780,Pending,d1000198,0.17,01/05/2025 17:00,01/05/2025 23:00,01/05/2025 12:00,01/05/2025 15:00,30/04/2025 17:00
r2781,Completed,d1000037,0.94,02/05/2025 17:00,02/05/2025 23:00,02/05/2025 12:00,02/05/2025 15:00,01/05/2025 17:00
r2782,Pending,d1000385,0.8,03/05/2025 17:00,03/05/2025 23:00,03/05/2025 12:00,03/05/2025 15:00,02/05/2025 17:00
r2783,Completed,d1000246,0.67,04/05/2025 17:00,04/05/2025 23:00,04/05/2025 12:00,04/05/2025 15:00,03/05/2025 17:00
r2784,Cancelled,d1000184,0.52,05/05/2025 17:00,05/05/2025 23:00,05/05/2025 12:00,05/05/2025 15:00,04/05/2025 17:00
r2785,Pending,d1000098,0.07,06/05/2025 17:00,06/05/2025 23:00,06/05/2025 12:00,06/05/2025 15:00,05/05/2025 17:00
r2786,InProgress,d1000304,0.65,07/05/2025 17:00,07/05/2025 23:00,07/05/2025 12:00,07/05/2025 15:00,06/05/2025 17:00
r2787,InProgress,d1000309,0.09,08/05/2025 17:00,08/05/2025 23:00,08/05/2025 12:00,08/05/2025 15:00,07/05/2025 17:00
r2788,InProgress,d1000029,0.82,09/05/2025 17:00,09/05/2025 23:00,09/05/2025 12:00,09/05/2025 15:00,08/05/2025 17:00
r2789,Pending,d1000322,0.67,10/05/2025 17:00,10/05/2025 23:00,10/05/2025 12:00,10/05/2025 15:00,09/05/2025 17:00
r2790,Completed,d1000482,0.33,01/05/2025 17:00,01/05/2025 23:00,01/05/2025 12:00,01/05/2025 15:00,30/04/2025 17:00
r2791,Pending,d1000025,0.1,02/05/2025 17:00,02/05/2025 23:00,02/05/2025 12:00,02/05/2025 15:00,01/05/2025 17:00
r2792,Cancelled,d1000112,0.41,03/05/2025 17:00,03/05/2025 23:00,03/05/2025 12:00,03/05/2025 15:00,02/05/2025 17:00
r2793,Pending,d1000177,0.82,04/05/2025 17:00,04/05/2025 23:00,04/05/2025 12:00,04/05/2025 15:00,03/05/2025 17:00
r2794,Pending,d1000357,0.22,05/05/2025 17:00,05/05/2025 23:00,05/05/2025 12:00,05/05/2025 15:00,04/05/2025 17:00
r2795,Pending,d1000049,0.08,06/05/2025 17:00,06/05/2025 23:00,06/05/2025 12:00,06/05/2025 15:00,05/05/2025 17:00
r2796,InProgress,d1000181,0.02,07/05/2025 17:00,07/05/2025 23:00,07/05/2025 12:00,07/05/2025 15:00,06/05/2025 17:00
r2797,Pending,d1000268,0.62,08/05/2025 17:00,08/05/2025 23:00,08/05/2025 12:00,08/05/2025 15:00,07/05/2025 17:00
r2798,InProgress,d1000441,0.29,09/05/2025 17:00,09/05/2025 23:00,09/05/2025 12:00,09/05/2025 15:00,08/05/2025 17:00
r2799,Completed,d1000400,0.9,10/05/2025 17:00,10/05/2025 23:00,10/05/2025 12:00,10/05/2025 15:00,09/05/2025 17:00
r2800,Cancelled,d1000222,0.6,01/05/2025 17:00,01/05/2025 23:00,01/05/2025 12:00,01/05/2025 15:00,30/04/2025 17:00
r2801,InProgress,d1000150,0.29,02/05/2025 17:00,02/05/2025 23:00,02/05/2025 12:00,02/05/2025 15:00,01/05/2025 17:00
r2802,Completed,d1000067,0.86,03/05/2025 17:00,03/05/2025 23:00,03/05/2025 12:00,03/05/2025 15:00,02/05/2025 17:00
r2803,Cancelled,d1000441,0.5,04/05/2025 17:00,04/05/2025 23:00,04/05/2025 12:00,04/05/2025 15:00,03/05/2025 17:00
r2804,Completed,d1000014,0.42,05/05/2025 17:00,05/05/2025 23:00,05/05/2025 12:00,05/05/2025 15:00,04/05/2025 17:00
r2805,Cancelled,d1000143,0.94,06/05/2025 17:00,06/05/2025 23:00,06/05/2025 12:00,06/05/2025 15:00,05/05/2025 17:00
r2806,Cancelled,d1000190,0.39,07/05/2025 17:00,07/05/2025 23:00,07/05/2025 12:00,07/05/2025 15:00,06/05/2025 17:00
r2807,Cancelled,d1000304,0.52,08/05/2025 17:00,08/05/2025 23:00,08/05/2025 12:00,08/05/2025 15:00,07/05/2025 17:00
r2808,Pending,d1000278,0.52,09/05/2025 17:00,09/05/2025 23:00,09/05/2025 12:00,09/05/2025 15:00,08/05/2025 17:00
r2809,Completed,d1000245,0.22,10/05/2025 17:00,10/05/2025 23:00,10/05/2025 12:00,10/05/2025 15:00,09/05/2025 17:00
r2810,InProgress,d1000413,0.95,01/05/2025 17:00,01/05/2025 23:00,01/05/2025 12:00,01/05/2025 15:00,30/04/2025 17:00
r2811,Cancelled,d1000466,0.46,02/05/2025 17:00,02/05/2025 23:00,02/05/2025 12:00,02/05/2025 15:00,01/05/2025 17:00
r2812,Cancelled,d1000147,0.07,03/05/2025 17:00,03/05/2025 23:00,03/05/2025 12:00,03/05/2025 15:00,02/05/2025 17:00
r2813,InProgress,d1000341,0.36,04/05/2025 17:00,04/05/2025 23:00,04/05/2025 12:00,04/05/2025 15:00,03/05/2025 17:00
r2814,Cancelled,d1000211,0.93,05/05/2025 17:00,05/05/2025 23:00,05/05/2025 12:00,05/05/2025 15:00,04/05/2025 17:00
r2815,Pending,d1000151,0.89,06/05/2025 17:00,06/05/2025 23:00,06/05/2025 12:00,06/05/2025 15:00,05/05/2025 17:00
r2816,Completed,d1000317,0.5,07/05/2025 17:00,07/05/2025 23:00,07/05/2025 12:00,07/05/2025 15:00,06/05/2025 17:00
r2817,Pending,d1000417,0.18,08/05/2025 17:00,08/05/2025 23:00,08/05/2025 12:00,08/05/2025 15:00,07/05/2025 17:00
r2818,InProgress,d1000401,0.11,09/05/2025 17:00,09/05/2025 23:00,09/05/2025 12:00,09/05/2025 15:00,08/05/2025 17:00
r2819,Cancelled,d1000329,0.2,10/05/2025 17:00,10/05/2025 23:00,10/05/2025 12:00,10/05/2025 15:00,09/05/2025 17:00
r2820,Cancelled,d1000342,0.35,01/05/2025 17:00,01/05/2025 23:00,01/05/2025 12:00,01/05/2025 15:00,30/04/2025 17:00
r2821,Pending,d1000492,0.21,02/05/2025 17:00,02/05/2025 23:00,02/05/2025 12:00,02/05/2025 15:00,01/05/2025 17:00
r2822,Cancelled,d1000320,0.94,03/05/2025 17:00,03/05/2025 23:00,03/05/2025 12:00,03/05/2025 15:00,02/05/2025 17:00
r2823,Pending,d1000179,0.62,04/05/2025 17:00,04/05/2025 23:00,04/05/2025 12:00,04/05/2025 15:00,03/05/2025 17:00
r2824,Pending,d1000228,0.6,05/05/2025 17:00,05/05/2025 23:00,05/05/2025 12:00,05/05/2025 15:00,04/05/2025 17:00
r2825,Pending,d1000300,0.23,06/05/2025 17:00,06/05/2025 23:00,06/05/2025 12:00,06/05/2025 15:00,05/05/2025 17:00
r2826,InProgress,d1000260,0.68,07/05/2025 17:00,07/05/2025 23:00,07/05/2025 12:00,07/05/2025 15:00,06/05/2025 17:00
r2827,Cancelled,d1000427,0.64,08/05/2025 17:00,08/05/2025 23:00,08/05/2025 12:00,08/05/2025 15:00,07/05/2025 17:00
r2828,InProgress,d1000045,0.09,09/05/2025 17:00,09/05/2025 23:00,09/05/2025 12:00,09/05/2025 15:00,08/05/2025 17:00
r2829,Pending,d1000495,0.53,10/05/2025 17:00,10/05/2025 23:00,10/05/2025 12:00,10/05/2025 15:00,09/05/2025 17:00
r2830,Pending,d1000479,0.98,01/05/2025 17:00,01/05/2025 23:00,01/05/2025 12:00,01/05/2025 15:00,30/04/2025 17:00
r2831,InProgress,d1000266,0.49,02/05/2025 17:00,02/05/2025 23:00,02/05/2025 12:00,02/05/2025 15:00,01/05/2025 17:00
r2832,Pending,d1000361,0.16,03/05/2025 17:00,03/05/2025 23:00,03/05/2025 12:00,03/05/2025 15:00,02/05/2025 17:00
r2833,Cancelled,d1000093,0.79,04/05/2025 17:00,04/05/2025 23:00,04/05/2025 12:00,04/05/2025 15:00,03/05/2025 17:00
r2834,Completed,d1000066,0.39,05/05/2025 17:00,05/05/2025 23:00,05/05/2025 12:00,05/05/2025 15:00,04/05/2025 17:00
r2835,InProgress,d1000403,0.24,06/05/2025 17:00,06/05/2025 23:00,06/05/2025 12:00,06/05/2025 15:00,05/05/2025 17:00
r2836,Cancelled,d1000232,0.76,07/05/2025 17:00,07/05/2025 23:00,07/05/2025 12:00,07/05/2025 15:00,06/05/2025 17:00
r2837,Completed,d1000301,0.76,08/05/2025 17:00,08/05/2025 23:00,08/05/2025 12:00,08/05/2025 15:00,07/05/2025 17:00
r2838,Completed,d1000056,0.44,09/05/2025 17:00,09/05/2025 23:00,09/05/2025 12:00,09/05/2025 15:00,08/05/2025 17:00
r2839,Pending,d1000461,0.61,10/05/2025 17:00,10/05/2025 23:00,10/05/2025 12:00,10/05/2025 15:00,09/05/2025 17:00
r2840,Pending,d1000085,0.81,01/05/2025 17:00,01/05/2025 23:00,01/05/2025 12:00,01/05/2025 15:00,30/04/2025 17:00
r2841,Completed,d1000184,0.68,02/05/2025 17:00,02/05/2025 23:00,02/05/2025 12:00,02/05/2025 15:00,01/05/2025 17:00
r2842,InProgress,d1000472,0.82,03/05/2025 17:00,03/05/2025 23:00,03/05/2025 12:00,03/05/2025 15:00,02/05/2025 17:00
r2843,InProgress,d1000456,0.97,04/05/2025 17:00,04/05/2025 23:00,04/05/2025 12:00,04/05/2025 15:00,03/05/2025 17:00
r2844,Completed,d1000090,0.49,05/05/2025 17:00,05/05/2025 23:00,05/05/2025 12:00,05/05/2025 15:00,04/05/2025 17:00
r2845,InProgress,d1000458,0.4,06/05/2025 17:00,06/05/2025 23:00,06/05/2025 12:00,06/05/2025 15:00,05/05/2025 17:00
r2846,Completed,d1000201,0.59,07/05/2025 17:00,07/05/2025 23:00,07/05/2025 12:00,07/05/2025 15:00,06/05/2025 17:00
r2847,Completed,d1000149,0.45,08/05/2025 17:00,08/05/2025 23:00,08/05/2025 12:00,08/05/2025 15:00,07/05/2025 17:00
r2848,Completed,d1000320,0.19,09/05/2025 17:00,09/05/2025 23:00,09/05/2025 12:00,09/05/2025 15:00,08/05/2025 17:00
r2849,Completed,d1000404,0.18,10/05/2025 17:00,10/05/2025 23:00,10/05/2025 12:00,10/05/2025 15:00,09/05/2025 17:00
r2850,InProgress,d1000076,0.51,01/05/2025 17:00,01/05/2025 23:00,01/05/2025 12:00,01/05/2025 15:00,30/04/2025 17:00
r2851,Completed,d1000337,0.54,02/05/2025 17:00,02/05/2025 23:00,02/05/2025 12:00,02/05/2025 15:00,01/05/2025 17:00
r2852,Cancelled,d1000108,0.6,03/05/2025 17:00,03/05/2025 23:00,03/05/2025 12:00,03/05/2025 15:00,02/05/2025 17:00
r2853,Completed,d1000099,0.99,04/05/2025 17:00,04/05/2025 23:00,04/05/2025 12:00,04/05/2025 15:00,03/05/2025 17:00
r2854,Pending,d1000260,0.6,05/05/2025 17:00,05/05/2025 23:00,05/05/2025 12:00,05/05/2025 15:00,04/05/2025 17:00
r2855,Completed,d1000144,0.76,06/05/2025 17:00,06/05/2025 23:00,06/05/2025 12:00,06/05/2025 15:00,05/05/2025 17:00
r2856,Cancelled,d1000322,0.46,07/05/2025 17:00,07/05/2025 23:00,07/05/2025 12:00,07/05/2025 15:00,06/05/2025 17:00
r2857,Cancelled,d1000136,0.95,08/05/2025 17:00,08/05/2025 23:00,08/05/2025 12:00,08/05/2025 15:00,07/05/2025 17:00
r2858,InProgress,d1000199,0.91,09/05/2025 17:00,09/05/2025 23:00,09/05/2025 12:00,09/05/2025 15:00,08/05/2025 17:00
r2859,Completed,d1000178,0.2,10/05/2025 17:00,10/05/2025 23:00,10/05/2025 12:00,10/05/2025 15:00,09/05/2025 17:00
r2860,Cancelled,d1000278,0.5,01/05/2025 17:00,01/05/2025 23:00,01/05/2025 12:00,01/05/2025 15:00,30/04/2025 17:00
r2861,InProgress,d1000302,0.69,02/05/2025 17:00,02/05/2025 23:00,02/05/2025 12:00,02/05/2025 15:00,01/05/2025 17:00
r2862,Completed,d1000396,0.54,03/05/2025 17:00,03/05/2025 23:00,03/05/2025 12:00,03/05/2025 15:00,02/05/2025 17:00
r2863,Cancelled,d1000355,0.72,04/05/2025 17:00,04/05/2025 23:00,04/05/2025 12:00,04/05/2025 15:00,03/05/2025 17:00
r2864,Pending,d1000344,0.81,05/05/2025 17:00,05/05/2025 23:00,05/05/2025 12:00,05/05/2025 15:00,04/05/2025 17:00
r2865,InProgress,d1000095,0.92,06/05/2025 17:00,06/05/2025 23:00,06/05/2025 12:00,06/05/2025 15:00,05/05/2025 17:00
r2866,Pending,d1000413,0.46,07/05/2025 17:00,07/05/2025 23:00,07/05/2025 12:00,07/05/2025 15:00,06/05/2025 17:00
r2867,Cancelled,d1000001,0.85,08/05/2025 17:00,08/05/2025 23:00,08/05/2025 12:00,08/05/2025 15:00,07/05/2025 17:00
r2868,InProgress,d1000129,0.49,09/05/2025 17:00,09/05/2025 23:00,09/05/2025 12:00,09/05/2025 15:00,08/05/2025 17:00
r2869,Pending,d1000373,0.26,10/05/2025 17:00,10/05/2025 23:00,10/05/2025 12:00,10/05/2025 15:00,09/05/2025 17:00
r2870,InProgress,d1000027,0.98,01/05/2025 17:00,01/05/2025 23:00,01/05/2025 12:00,01/05/2025 15:00,30/04/2025 17:00
r2871,Cancelled,d1000425,0.16,02/05/2025 17:00,02/05/2025 23:00,02/05/2025 12:00,02/05/2025 15:00,01/05/2025 17:00
r2872,Pending,d1000453,0.25,03/05/2025 17:00,03/05/2025 23:00,03/05/2025 12:00,03/05/2025 15:00,02/05/2025 17:00
r2873,Completed,d1000187,0.05,04/05/2025 17:00,04/05/2025 23:00,04/05/2025 12:00,04/05/2025 15:00,03/05/2025 17:00
r2874,Cancelled,d1000266,0.9,05/05/2025 17:00,05/05/2025 23:00,05/05/2025 12:00,05/05/2025 15:00,04/05/2025 17:00
r2875,InProgress,d1000036,0.16,06/05/2025 17:00,06/05/2025 23:00,06/05/2025 12:00,06/05/2025 15:00,05/05/2025 17:00
r2876,InProgress,d1000450,0.37,07/05/2025 17:00,07/05/2025 23:00,07/05/2025 12:00,07/05/2025 15:00,06/05/2025 17:00
r2877,Completed,d1000197,0.45,08/05/2025 17:00,08/05/2025 23:00,08/05/2025 12:00,08/05/2025 15:00,07/05/2025 17:00
r2878,InProgress,d1000191,0.6,09/05/2025 17:00,09/05/2025 23:00,09/05/2025 12:00,09/05/2025 15:00,08/05/2025 17:00
r2879,Cancelled,d1000284,0.53,10/05/2025 17:00,10/05/2025 23:00,10/05/2025 12:00,10/05/2025 15:00,09/05/2025 17:00
r2880,Cancelled,d1000327,0.89,01/05/2025 17:00,01/05/2025 23:00,01/05/2025 12:00,01/05/2025 15:00,30/04/2025 17:00
r2881,Pending,d1000042,0.17,02/05/2025 17:00,02/05/2025 23:00,02/05/2025 12:00,02/05/2025 15:00,01/05/2025 17:00
r2882,InProgress,d1000354,0.74,03/05/2025 17:00,03/05/2025 23:00,03/05/2025 12:00,03/05/2025 15:00,02/05/2025 17:00
r2883,Completed,d1000404,0.74,04/05/2025 17:00,04/05/2025 23:00,04/05/2025 12:00,04/05/2025 15:00,03/05/2025 17:00
r2884,Cancelled,d1000322,0.79,05/05/2025 17:00,05/05/2025 23:00,05/05/2025 12:00,05/05/2025 15:00,04/05/2025 17:00
r2885,Cancelled,d1000397,0.27,06/05/2025 17:00,06/05/2025 23:00,06/05/2025 12:00,06/05/2025 15:00,05/05/2025 17:00
r2886,InProgress,d1000308,0.8,07/05/2025 17:00,07/05/2025 23:00,07/05/2025 12:00,07/05/2025 15:00,06/05/2025 17:00
r2887,Completed,d1000098,0.68,08/05/2025 17:00,08/05/2025 23:00,08/05/2025 12:00,08/05/2025 15:00,07/05/2025 17:00
r2888,Cancelled,d1000162,0.86,09/05/2025 17:00,09/05/2025 23:00,09/05/2025 12:00,09/05/2025 15:00,08/05/2025 17:00
r2889,Pending,d1000236,0.62,10/05/2025 17:00,10/05/2025 23:00,10/05/2025 12:00,10/05/2025 15:00,09/05/2025 17:00
r2890,InProgress,d1000396,0.0,01/05/2025 17:00,01/05/2025 23:00,01/05/2025 12:00,01/05/2025 15:00,30/04/2025 17:00
r2891,Cancelled,d1000242,0.1,02/05/2025 17:00,02/05/2025 23:00,02/05/2025 12:00,02/05/2025 15:00,01/05/2025 17:00
r2892,Pending,d1000498,0.6,03/05/2025 17:00,03/05/2025 23:00,03/05/2025 12:00,03/05/2025 15:00,02/05/2025 17:00
r2893,Completed,d1000178,0.63,04/05/2025 17:00,04/05/2025 23:00,04/05/2025 12:00,04/05/2025 15:00,03/05/2025 17:00
r2894,Cancelled,d1000205,0.94,05/05/2025 17:00,05/05/2025 23:00,05/05/2025 12:00,05/05/2025 15:00,04/05/2025 17:00
r2895,Completed,d1000076,0.06,06/05/2025 17:00,06/05/2025 23:00,06/05/2025 12:00,06/05/2025 15:00,05/05/2025 17:00
r2896,Completed,d1000387,0.61,07/05/2025 17:00,07/05/2025 23:00,07/05/2025 12:00,07/05/2025 15:00,06/05/2025 17:00
r2897,Completed,d1000161,0.23,08/05/2025 17:00,08/05/2025 23:00,08/05/2025 12:00,08/05/2025 15:00,07/05/2025 17:00
r2898,Cancelled,d1000267,0.32,09/05/2025 17:00,09/05/2025 23:00,09/05/2025 12:00,09/05/2025 15:00,08/05/2025 17:00
r2899,Cancelled,d1000051,0.9,10/05/2025 17:00,10/05/2025 23:00,10/05/2025 12:00,10/05/2025 15:00,09/05/2025 17:00
r2900,Pending,d1000163,0.97,01/05/2025 17:00,01/05/2025 23:00,01/05/2025 12:00,01/05/2025 15:00,30/04/2025 17:00
r2901,Completed,d1000275,0.83,02/05/2025 17:00,02/05/2025 23:00,02/05/2025 12:00,02/05/2025 15:00,01/05/2025 17:00
r2902,Pending,d1000421,0.19,03/05/2025 17:00,03/05/2025 23:00,03/05/2025 12:00,03/05/2025 15:00,02/05/2025 17:00
r2903,Completed,d1000214,0.68,04/05/2025 17:00,04/05/2025 23:00,04/05/2025 12:00,04/05/2025 15:00,03/05/2025 17:00
r2904,InProgress,d1000150,0.82,05/05/2025 17:00,05/05/2025 23:00,05/05/2025 12:00,05/05/2025 15:00,04/05/2025 17:00
r2905,Completed,d1000131,0.57,06/05/2025 17:00,06/05/2025 23:00,06/05/2025 12:00,06/05/2025 15:00,05/05/2025 17:00
r2906,Cancelled,d1000260,0.74,07/05/2025 17:00,07/05/2025 23:00,07/05/2025 12:00,07/05/2025 15:00,06/05/2025 17:00
r2907,InProgress,d1000180,0.53,08/05/2025 17:00,08/05/2025 23:00,08/05/2025 12:00,08/05/2025 15:00,07/05/2025 17:00
r2908,Pending,d1000345,0.49,09/05/2025 17:00,09/05/2025 23:00,09/05/2025 12:00,09/05/2025 15:00,08/05/2025 17:00
r2909,InProgress,d1000297,0.51,10/05/2025 17:00,10/05/2025 23:00,10/05/2025 12:00,10/05/2025 15:00,09/05/2025 17:00
